LKPTAB_NAME,LKPTAB_FIELD_POSITION,LKPTAB_FIELD_NAME,LKPTAB_FIELD_DATATYPE,LKPTAB_FIELD_LENGTH,LKPTAB_FIELD_DESC,LKPTAB_KEY_IND,LKPTAB_MAINKEY_IND,CHKTAB_NAME,CHKTAB_FIELD_NAME,CHKTAB_KEY_IND,TXTTAB_NAME,TXTTAB_FIELD_NAME,TXTTAB_LANG_FIELD,TXTTAB_KEY_IND,DOMAIN,FLAG,CHK_TAB_CONDITIONS,TXT_TAB_CONDITIONS,STATUS,PACKAGE,COMMENTS,RELEASED_ON
LKP_CRM_COMMISSION_GROUP,2,COMMISSION_GROUP,11,2,,X,X,CRMC_COMM_GRP,COMM_GROUP,X,CRMC_COMM_GRP_T,COMM_GROUP,,X,,K01,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_COMMISSION_GROUP,3,COMMISSION_GROUP_TXT_GBL,11,20,,,,,,,CRMC_COMM_GRP_T,DESCRIPTION,LANGU,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_COMMISSION_GROUP,4,COMMISSION_GROUP_TXT_LCL,11,20,,,,,,,CRMC_COMM_GRP_T,DESCRIPTION,LANGU,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_COMMISSION_GROUP,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_COMMUNICATION_METHOD,1,LEGACY_COMM_METHOD,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_COMMUNICATION_METHOD,2,COMM_METHOD,11,3,,X,X,TSAC,COMM_TYPE,X,TSACT,COMM_TYPE,,X,,K01,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_COMMUNICATION_METHOD,3,COMM_METHOD_TXT_GBL,11,20,,,,,,,TSACT,COMM_TEXT,LANGU,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_COMMUNICATION_METHOD,4,COMM_METHOD_TXT_LCL,11,20,,,,,,,TSACT,COMM_TEXT,LANGU,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_COMMUNICATION_METHOD,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CONDITION_TABLE,1,LEGACY_CONDITION_TABLE,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CONDITION_TABLE,2,ACTIVATION_STATUS,11,1,,X,,/SAPCND/T681,AS4LOCAL,X,/SAPCND/T681T,AS4LOCAL,,X,,K01,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CONDITION_TABLE,3,APPLICATION,11,3,,X,,/SAPCND/T681,KAPPL,X,/SAPCND/T681T,KAPPL,,X,,K02,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CONDITION_TABLE,4,CONDITION_TABLE,11,8,,X,X,/SAPCND/T681,KOTABNR,X,/SAPCND/T681T,KOTABNR,,X,,K03,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CONDITION_TABLE,5,USAGE,11,2,,X,,/SAPCND/T681,KVEWE,X,/SAPCND/T681T,KVEWE,,X,,K04,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CONDITION_TABLE,6,CONDITION_TABLE_TXT_GBL,11,60,,,,,,,/SAPCND/T681T,DDTEXT,DDLANGUAGE,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CONDITION_TABLE,7,CONDITION_TABLE_TXT_LCL,11,60,,,,,,,/SAPCND/T681T,DDTEXT,DDLANGUAGE,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CONDITION_TABLE,8,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CONDITION_TYPE,1,LEGACY_CONDITION_TYPE,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CONDITION_TYPE,2,APPLICATION,11,3,,X,,/SAPCND/T685,KAPPL,X,/SAPCND/T685T,KAPPL,,X,,K01,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CONDITION_TYPE,3,CONDITION_TYPE,11,4,,X,X,/SAPCND/T685,KSCHL,X,/SAPCND/T685T,KSCHL,,X,,K02,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CONDITION_TYPE,4,USAGE,11,2,,X,,/SAPCND/T685,KVEWE,X,/SAPCND/T685T,KVEWE,,X,,K03,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CONDITION_TYPE,5,CONDITION_TYPE_TXT_GBL,11,20,,,,,,,/SAPCND/T685T,VTEXT,SPRAS,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CONDITION_TYPE,6,CONDITION_TYPE_TXT_LCL,11,20,,,,,,,/SAPCND/T685T,VTEXT,SPRAS,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CONDITION_TYPE,7,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CRM_ITEM_OBJECT_TYPE,1,LEGACY_CRM_ITEM_OBJECT_TYPE,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CRM_ITEM_OBJECT_TYPE,2,CRM_ITEM_OBJECT_TYPE,11,10,,X,X,CRMC_SUBOB_CAT_I,SUBOBJ_CATEGORY,X,CRMC_SUBOB_C_I_T,SUBOBJ_CATEGORY,,X,,K01,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CRM_ITEM_OBJECT_TYPE,3,CRM_ITEM_OBJECT_TYPE_TXT_GBL,11,40,,,,,,,CRMC_SUBOB_C_I_T,S_DESCRIPTION,LANGU,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CRM_ITEM_OBJECT_TYPE,4,CRM_ITEM_OBJECT_TYPE_TXT_LCL,11,40,,,,,,,CRMC_SUBOB_C_I_T,S_DESCRIPTION,LANGU,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CRM_ITEM_OBJECT_TYPE,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CUSTOMER_GROUP,1,LEGACY_CUSTOMER_GROUP,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CUSTOMER_GROUP,2,CUSTOMER_GROUP,11,2,,X,X,CRMC_CUSTGRP,CUST_GROUP,X,CRMC_CUSTGRP_T,CUST_GROUP,,X,,K01,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CUSTOMER_GROUP,3,CUSTOMER_GROUP_TXT_GBL,11,20,,,,,,,CRMC_CUSTGRP_T,DESCRIPTION,LANGU,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CUSTOMER_GROUP,4,CUSTOMER_GROUP_TXT_LCL,11,20,,,,,,,CRMC_CUSTGRP_T,DESCRIPTION,LANGU,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CUSTOMER_GROUP,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CUST_CLASSIFICATION,1,LEGACY_CLASSIFICATION,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CUST_CLASSIFICATION,2,CLASSIFICATION,11,2,,X,X,CRMC_CLASSIF,CLASSIFIC,X,CRMC_CLASSIF_T,CLASSIFIC,,X,,K01,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CUST_CLASSIFICATION,3,CLASSIFICATION_TXT_GBL,11,20,,,,,,,CRMC_CLASSIF_T,TEXT,SPRAS,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CUST_CLASSIFICATION,4,CLASSIFICATION_TXT_LCL,11,20,,,,,,,CRMC_CLASSIF_T,TEXT,SPRAS,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CUST_CLASSIFICATION,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CUST_PRIC_PROC,1,LEGACY_CUST_PRIC_PROC,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CUST_PRIC_PROC,2,CUST_PRIC_PROC,11,1,,X,X,CRMC_CPRICPROC,CUST_PRIC_PROC,X,CRMC_CPRICPROC_T,CUST_PRIC_PROC,,X,,K01,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CUST_PRIC_PROC,3,CUST_PRIC_PROC_TXT_GBL,11,20,,,,,,,CRMC_CPRICPROC_T,DESCRIPTION,LANGU,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CUST_PRIC_PROC,4,CUST_PRIC_PROC_TXT_LCL,11,20,,,,,,,CRMC_CPRICPROC_T,DESCRIPTION,LANGU,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_CUST_PRIC_PROC,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DATE_TYPE_TECH_NAME,1,LEGACY_DATE_TYPE,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DATE_TYPE_TECH_NAME,2,DATE_TYPE,11,12,,X,X,SCAPPTTYPE,APPT_TYPE,X,SCAPTTXT,APPT_TYPE,,X,,K01,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DATE_TYPE_TECH_NAME,3,DATE_TYPE_TXT_GBL,11,40,,,,,,,SCAPTTXT,TXT_LONG,LANGU,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DATE_TYPE_TECH_NAME,4,DATE_TYPE_TXT_LCL,11,40,,,,,,,SCAPTTXT,TXT_LONG,LANGU,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DATE_TYPE_TECH_NAME,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DEFECT_CODE,1,LEGACY_CODE,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DEFECT_CODE,2,CODE,11,4,,X,X,QPCD,CODE,X,QPCT,CODE,,X,,K01,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DEFECT_CODE,3,CODE_GROUP,11,8,,X,,QPCD,CODEGRUPPE,X,QPCT,CODEGRUPPE,,X,,K02,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DEFECT_CODE,4,CATALOG,11,2,,X,,QPCD,KATALOGART,X,QPCT,KATALOGART,,X,,K03,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DEFECT_CODE,5,CODE_TXT_GBL,11,40,,,,,,,QPCT,KURZTEXT,SPRACHE,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DEFECT_CODE,6,CODE_TXT_LCL,11,40,,,,,,,QPCT,KURZTEXT,SPRACHE,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DEFECT_CODE,7,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DELIVERY_PRIORITY,1,LEGACY_DELIVERY_PRIORITY,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DELIVERY_PRIORITY,2,DELIVERY_PRIORITY,11,2,,X,X,CRMC_DLV_PRIO,DLV_PRIO,X,CRMC_DLV_PRIO_T,DLV_PRIO,,X,,K01,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DELIVERY_PRIORITY,3,DELIVERY_PRIORITY_TXT_GBL,11,20,,,,,,,CRMC_DLV_PRIO_T,DESCRIPTION,LANGU,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DELIVERY_PRIORITY,4,DELIVERY_PRIORITY_TXT_LCL,11,20,,,,,,,CRMC_DLV_PRIO_T,DESCRIPTION,LANGU,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DELIVERY_PRIORITY,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DISTRIBUTION_CHANNEL,1,LEGACY_DISTRIBUTION_CHANNEL,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DISTRIBUTION_CHANNEL,2,DISTRIBUTION_CHANNEL,11,2,,X,X,CRMC_DISTCHAN,DISTCHAN,X,CRMC_DISTCHAN_T,DISTCHAN,,X,,K01,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DISTRIBUTION_CHANNEL,3,DISTRIBUTION_CHANNEL_TXT_GBL,11,40,,,,,,,CRMC_DISTCHAN_T,DESCRIPTION,LANGU,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DISTRIBUTION_CHANNEL,4,DISTRIBUTION_CHANNEL_TXT_LCL,11,40,,,,,,,CRMC_DISTCHAN_T,DESCRIPTION,LANGU,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DISTRIBUTION_CHANNEL,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DISTRICT,1,LEGACY_DISTRICT,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DISTRICT,2,DISTRICT,11,6,,X,X,CRMC_DISTRICT,DISTRICT,X,CRMC_DISTRICT_T,DISTRICT,,X,,K01,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DISTRICT,3,DISTRICT_TXT_GBL,11,20,,,,,,,CRMC_DISTRICT_T,DESCRIPTION,LANGU,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DISTRICT,4,DISTRICT_TXT_LCL,11,20,,,,,,,CRMC_DISTRICT_T,DESCRIPTION,LANGU,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DISTRICT,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DURATION_UNIT,1,LEGACY_UNIT,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DURATION_UNIT,2,UNIT,11,3,,X,X,DPR_TIME_UNITS,TIME_UNIT,X,T006A,MSEHI,,X,,K01,,,R,CRM,noTXTTAB_KEY_IND,2010.08.01 12:00:00
LKP_CRM_DURATION_UNIT,3,UNIT_TXT_GBL,11,30,,,,,,,T006A,MSEHL,SPRAS,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DURATION_UNIT,4,UNIT_TXT_LCL,11,30,,,,,,,T006A,MSEHL,SPRAS,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_DURATION_UNIT,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_D_ACTIVITY_CLASS,1,LEGACY_ACTIVITY_CLASS,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_D_ACTIVITY_CLASS,2,ACTIVITY_CLASS,11,10,,X,X,DD07L,DOMVALUE_L,X,DD07T,DOMVALUE_L,,X,CRM_ACTIVITY_CLASS,K01, ( DOMNAME = 'CRM_ACTIVITY_CLASS' ) , ( DOMNAME = 'CRM_ACTIVITY_CLASS' ) ,R,CRM,,2010.08.01 12:00:00
LKP_CRM_D_ACTIVITY_CLASS,3,ACTIVITY_CLASS_TXT_GBL,11,60,,,,,,,DD07T,DDTEXT,DDLANGUAGE,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_D_ACTIVITY_CLASS,4,ACTIVITY_CLASS_TXT_LCL,11,60,,,,,,,DD07T,DDTEXT,DDLANGUAGE,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_D_ACTIVITY_CLASS,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_GOAL_OF_AN_ACTIVITY,1,LEGACY_GOAL_OF_AN_ACTIVITY,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_GOAL_OF_AN_ACTIVITY,2,GOAL_OF_AN_ACTIVITY,11,3,,X,X,CRMC_ACT_OBJ,OBJECTIVE,X,CRMC_ACT_OBJ_T,OBJECTIVE,,X,,K01,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_GOAL_OF_AN_ACTIVITY,3,GOAL_OF_AN_ACTIVITY_TXT_GBL,11,20,,,,,,,CRMC_ACT_OBJ_T,DESCRIPTION,LANGU,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_GOAL_OF_AN_ACTIVITY,4,GOAL_OF_AN_ACTIVITY_TXT_LCL,11,20,,,,,,,CRMC_ACT_OBJ_T,DESCRIPTION,LANGU,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_GOAL_OF_AN_ACTIVITY,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_GROUP_TYPE,1,LEGACY_GROUP_TYPE,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_GROUP_TYPE,2,GROUP_TYPE,11,4,,X,X,TB025,PARTGRPTYP,X,TB026,PARTGRPTYP,,X,,K01,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_GROUP_TYPE,3,GROUP_TYPE_TXT_GBL,11,40,,,,,,,TB026,TEXTLONG,SPRAS,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_GROUP_TYPE,4,GROUP_TYPE_TXT_LCL,11,40,,,,,,,TB026,TEXTLONG,SPRAS,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_GROUP_TYPE,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_GTIN_TYPE,1,LEGACY_GTIN_TYPE,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_GTIN_TYPE,2,GTIN_TYPE,11,2,,X,X,COMC_GTINTYPE,GTIN_TYP,X,COMC_GTINTYPE_T,GTIN_TYPE,,X,,K01,,,R,CRM,noTXTTAB_KEY_IND,2010.08.01 12:00:00
LKP_CRM_GTIN_TYPE,3,GTIN_TYPE_TXT_GBL,11,40,,,,,,,COMC_GTINTYPE_T,DESCRIPTION,LANGU,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_GTIN_TYPE,4,GTIN_TYPE_TXT_LCL,11,40,,,,,,,COMC_GTINTYPE_T,DESCRIPTION,LANGU,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_GTIN_TYPE,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_HIERARCHY_CATEGORY,1,LEGACY_HIERARCHY_CATEGORY,,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.09.30 10:16:50
LKP_CRM_HIERARCHY_CATEGORY,2,HIERARCHY_CATEGORY,,2,Hierarchy Category of BP Group Hierarchy,X,X,TBH01,HIERARCHY_TYPE,X,TBH01_T,HIERARCHIE_TYPE,,X,,K01,,,R,CRM,,2010.09.30 10:16:50
LKP_CRM_HIERARCHY_CATEGORY,3,HIERARCHY_CATEGORY_TXT_GBL,,40,,,,,,,TBH01_T,DESCRIPTION,LANGUAGE,,,TEXT_GLOBAL,,,R,CRM,,2010.09.30 10:16:50
LKP_CRM_HIERARCHY_CATEGORY,4,HIERARCHY_CATEGORY_TXT_LCL,,40,,,,,,,TBH01_T,DESCRIPTION,LANGUAGE,,,TEXT_LOCAL,,,R,CRM,,2010.09.30 10:16:50
LKP_CRM_HIERARCHY_CATEGORY,5,DI_TIMESTAMP,,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.09.30 10:16:50
LKP_CRM_IBASE_CATEGORY,1,LEGACY_IBASE_CATEGORY,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_IBASE_CATEGORY,2,IBASE_CATEGORY,11,2,,X,X,T371A,IBTYP,X,T371A_T,IBTYP,,X,,K01,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_IBASE_CATEGORY,3,IBASE_CATEGORY_TXT_GBL,11,30,,,,,,,T371A_T,DESCR,LANGU,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_IBASE_CATEGORY,4,IBASE_CATEGORY_TXT_LCL,11,30,,,,,,,T371A_T,DESCR,LANGU,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_IBASE_CATEGORY,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_IMPACT,1,LEGACY_IMPACT,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_IMPACT,2,IMPACT,11,2,,X,X,CRMC_SRQM_IMPACT,IMPACT,X,CRMC_SRQM_IMPA_T,IMPACT,,X,,K01,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_IMPACT,3,IMPACT_TXT_GBL,11,40,,,,,,,CRMC_SRQM_IMPA_T,DESCRIPTION,LANGUAGE,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_IMPACT,4,IMPACT_TXT_LCL,11,40,,,,,,,CRMC_SRQM_IMPA_T,DESCRIPTION,LANGUAGE,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_IMPACT,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_INCOTERMS_PART_1,1,LEGACY_INCOTERMS_PART_1,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_INCOTERMS_PART_1,2,INCOTERMS_PART_1,11,3,,X,X,CRMC_INCOTERM,INCOTERMS1,X,CRMC_INCOTERM_T,INCOTERMS1,,X,,K01,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_INCOTERMS_PART_1,3,INCOTERMS_PART_1_TXT_GBL,11,40,,,,,,,CRMC_INCOTERM_T,DESCRIPTION,LANGU,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_INCOTERMS_PART_1,4,INCOTERMS_PART_1_TXT_LCL,11,40,,,,,,,CRMC_INCOTERM_T,DESCRIPTION,LANGU,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_INCOTERMS_PART_1,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_INDUSTRY_SECTOR,1,LEGACY_INDUSTRY_SECTOR,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_INDUSTRY_SECTOR,2,INDUSTRY_SECTOR,11,4,,X,X,CRMC_INDUSTRY,INDUSTRY,X,CRMC_INDUSTRY_T,INDUSTRY,,X,,K01,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_INDUSTRY_SECTOR,3,INDUSTRY_SECTOR_TXT_GBL,11,20,,,,,,,CRMC_INDUSTRY_T,DESCRIPTION,LANGU,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_INDUSTRY_SECTOR,4,INDUSTRY_SECTOR_TXT_LCL,11,20,,,,,,,CRMC_INDUSTRY_T,DESCRIPTION,LANGU,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_INDUSTRY_SECTOR,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_ITEM_CATEGORY,1,LEGACY_ITEM_CATEGORY,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_ITEM_CATEGORY,2,ITEM_CATEGORY,11,4,,X,X,CRMC_ITEM_TYPE,ITM_TYPE,X,CRMC_ITEM_TYPE_T,ITM_TYPE,,X,,K01,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_ITEM_CATEGORY,3,ITEM_CATEGORY_TXT_GBL,11,40,,,,,,,CRMC_ITEM_TYPE_T,I_DESCRIPTION,LANGU,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_ITEM_CATEGORY,4,ITEM_CATEGORY_TXT_LCL,11,40,,,,,,,CRMC_ITEM_TYPE_T,I_DESCRIPTION,LANGU,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_ITEM_CATEGORY,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_ITEM_CATEGORY_GROUP,1,LEGACY_ITEM_CATEGORY_GROUP,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_ITEM_CATEGORY_GROUP,2,ITEM_CATEGORY_GROUP,11,4,,X,X,CRMC_ITEM_CAT_GR,ITEM_CAT_GROUP,X,CRMC_ITEM_C_GR_T,ITEM_CAT_GROUP,,X,,K01,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_ITEM_CATEGORY_GROUP,3,ITEM_CATEGORY_GROUP_TXT_GBL,11,20,,,,,,,CRMC_ITEM_C_GR_T,DESCRIPTION_20,LANGU,,,TEXT_GLOBAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_ITEM_CATEGORY_GROUP,4,ITEM_CATEGORY_GROUP_TXT_LCL,11,20,,,,,,,CRMC_ITEM_C_GR_T,DESCRIPTION_20,LANGU,,,TEXT_LOCAL,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_ITEM_CATEGORY_GROUP,5,DI_TIMESTAMP,16,24,,,,,,,,,,,,TIMESTAMP,,,R,CRM,,2010.08.01 12:00:00
LKP_CRM_ITEM_CATEGORY_USAGE,1,LEGACY_ITEM_CATEGORY_USAGE,11,255,,X,,,,,,,,,,K_LEGACY,,,R,CRM,,2010.08.01 12:00:00
