LEGACY_REGION	REGION	COUNTRY	REGION_TXT_GBL	REGION_TXT_LCL	DI_TIMESTAMP										
068	068	SI	Lukovica	Lukovica	2018.06.19 05:33:47										
069	069	LV	Ozolnieki	Ozolnieki	2018.06.19 05:33:47										
069	069	MN	Bayanhongor	Bajanchongor	2018.06.19 05:33:47										
069	069	SI	Majsperk	Majsperk	2018.06.19 05:33:47										
07	07	AD	Andorra la Vella	Andorra la Vella	2018.06.19 05:33:47										
07	07	AL	Kukës	Kukes	2018.06.19 05:33:47										
07	07	AR	Mendoza	Mendoza	2018.06.19 05:33:47										
07	07	BD	Bhola	Bhola	2018.06.19 05:33:47										
07	07	BG	Gabrovo	Gabrowo	2018.06.19 05:33:47										
07	07	CU	Sancti Spíritus	Sancti Spiritus	2018.06.19 05:33:47										
07	07	DM	Saint Luke	Saint Luke	2018.06.19 05:33:47										
07	07	DO	Elías Piña	Elías Pina	2018.06.19 05:33:47										
07	07	DZ	Biskra	Biskra	2018.06.19 05:33:47										
07	07	ES	Baleares	Baleares	2018.06.19 05:33:47										
07	07	FI	Central Ostrobothnia	Central Ostrobothnia	2018.06.19 05:33:47										
07	07	FR	Ardeche	Ardeche	2018.06.19 05:33:47										
07	07	HR	Bjelovarsko-bilogors	Bjelovarsko-bilogors	2018.06.19 05:33:47										
07	07	IR	Tehran	Teheran	2018.06.19 05:33:47										
07	07	JM	Trelawny	Trelawny	2018.06.19 05:33:47										
07	07	JP	Fukushima	Fukushima	2018.06.19 05:33:47										
07	07	KE	Garissa	Garissa	2018.06.19 05:33:47										
07	07	KN	St John Figtree	St John Figtree	2018.06.19 05:33:47										
07	07	KP	Kangwon	Kangwon	2018.06.19 05:33:47										
07	07	LI	Schaan	Schaan	2018.06.19 05:33:47										
07	07	MA	Marrakech-Safi		2018.06.19 05:33:47										
07	07	ME	Danilovgrad	Danilovgrad	2018.06.19 05:33:47										
07	07	MM	Ayeyarwady	Ayeyarwady	2018.06.19 05:33:47										
07	07	MR	Adrar	Adrar	2018.06.19 05:33:47										
07	07	MT	Dingli	Dingli	2018.06.19 05:33:47										
07	07	MY	Pulau Pinang	Penang	2018.06.19 05:33:47										
07	07	NO	Vestfold	Vestfold	2018.06.19 05:33:47										
07	07	NR	Buada	Buada	2018.06.19 05:33:47										
07	07	PH	Central Visayas	Central Visayas	2018.06.19 05:33:47										
07	07	RS	Sremski district	Distr. Sremski	2018.06.19 05:33:47										
07	07	RU	Kabardino-Balkar.Rep	Kabardino-Balkar.Rep	2018.06.19 05:33:47										
07	07	SA	Tabuk	Tabuk	2018.06.19 05:33:47										
07	07	SM	San Marino	San Marino	2018.06.19 05:33:47										
07	07	TR	Antalya	Antalya	2018.06.19 05:33:47										
07	07	TZ	Zanzibar North	Sansibar-Nord	2018.06.19 05:33:47										
07	07	UA	Volins'ka	Wolhynien	2018.06.19 05:33:47										
07	07	VN	Tuyên Quang	Tuyen Quang	2018.06.19 05:33:47										
07	07	ZM	Southern	Southern	2018.06.19 05:33:47										
070	070	LV	Pārgauja	Pargauja	2018.06.19 05:33:47										
070	070	SI	Maribor	Maribor	2018.06.19 05:33:47										
071	071	LV	Pāvilosta	Pavilosta	2018.06.19 05:33:47										
071	071	MN	Bayan-Ölgiy	Bajan-Ölgii	2018.06.19 05:33:47										
071	071	SI	Medvode	Medvode	2018.06.19 05:33:47										
072	072	LV	Pļaviņas	Plavinas	2018.06.19 05:33:47										
072	072	SI	Menges	Menges	2018.06.19 05:33:47										
073	073	LV	Preiļi	Preili	2018.06.19 05:33:47										
073	073	MN	Arhangay	Arhangay	2018.06.19 05:33:47										
073	073	SI	Metlika	Metlika	2018.06.19 05:33:47										
074	074	LV	Priekule	Priekule	2018.06.19 05:33:47										
074	074	SI	Mezica	Mezica	2018.06.19 05:33:47										
075	075	LV	Priekuļi	Priekuli	2018.06.19 05:33:47										
075	075	SI	Miren-Kostanjevica	Miren-Kostanjevica	2018.06.19 05:33:47										
076	076	LV	Rauna	Rauna	2018.06.19 05:33:47										
076	076	SI	Mislinja	Mislinja	2018.06.19 05:33:47										
077	077	LV	Rēzekne	Rezekne	2018.06.19 05:33:47										
077	077	SI	Moravce	Moravce	2018.06.19 05:33:47										
078	078	LV	Riebiņi	Riebini	2018.06.19 05:33:47										
078	078	SI	Moravske Toplice	Moravske Toplice	2018.06.19 05:33:47										
079	079	LV	Roja	Roja	2018.06.19 05:33:47										
079	079	SI	Mozirje	Mozirje	2018.06.19 05:33:47										
08	08	AD	Escaldes-Engordany	Escaldes-Engordany	2018.06.19 05:33:47										
08	08	AL	Lezhë	Lezha	2018.06.19 05:33:47										
08	08	AR	La Rioja	La Rioja	2018.06.19 05:33:47										
08	08	BD	Comilla	Comilla	2018.06.19 05:33:47										
08	08	BG	Dobrich	Dobritsch	2018.06.19 05:33:47										
08	08	CO	ATLANTICO	ATLANTICO	2018.06.19 05:33:47										
08	08	CU	Ciego de Ávila	Ciego de Avila	2018.06.19 05:33:47										
08	08	DM	Saint Mark	Saint Mark	2018.06.19 05:33:47										
08	08	DO	El Seibo	El Seibo	2018.06.19 05:33:47										
08	08	DZ	Bechar	Bechar	2018.06.19 05:33:47										
08	08	ES	Barcelona	Barcelona	2018.06.19 05:33:47										
08	08	FI	Central Finland	Central Finland	2018.06.19 05:33:47										
08	08	FR	Ardennes	Ardennes	2018.06.19 05:33:47										
08	08	HR	Primorsko-goranska	Primorje-Gorski	2018.06.19 05:33:47										
08	08	IR	Chaharmahal/Bakhtiar	Chaharmahal/Bakhtiar	2018.06.19 05:33:47										
08	08	JM	Saint James	Saint James	2018.06.19 05:33:47										
08	08	JP	Ibaraki	Ibaraki	2018.06.19 05:33:47										
08	08	KE	Homa Bay	Homa Bay	2018.06.19 05:33:47										
08	08	KN	St Mary Cayon	St Mary Cayon	2018.06.19 05:33:47										
08	08	KP	South Hamgyong	Süd-Hamgyong	2018.06.19 05:33:47										
08	08	LI	Schellenberg	Schellenberg	2018.06.19 05:33:47										
08	08	MA	Drâa-Tafilalet		2018.06.19 05:33:47										
08	08	ME	Herceg-Novi	Herceg-Novi	2018.06.19 05:33:47										
08	08	MR	Dakhlet Nouâdhibou	Dakhlet Nouadhibou	2018.06.19 05:33:47										
08	08	MT	Fgura	Fgura	2018.06.19 05:33:47										
08	08	MY	Perak	Perak	2018.06.19 05:33:47										
08	08	NO	Telemark	Telemark	2018.06.19 05:33:47										
08	08	NR	Denigomodu	Denigomodu	2018.06.19 05:33:47										
08	08	PH	Eastern Visayas	Eastern Visayas	2018.06.19 05:33:47										
08	08	PL	Lubuskie	Lebus	2018.06.19 05:33:47										
08	08	RS	Mačvanski district	Distrikt Macvanski	2018.06.19 05:33:47										
08	08	RU	Kalmyk Republic	Republik Kalmückien	2018.06.19 05:33:47										
08	08	SA	Northern Borders	Northern Borders	2018.06.19 05:33:47										
08	08	SM	Montegiardino	Montegiardino	2018.06.19 05:33:47										
08	08	TR	Artvin	Artvin	2018.06.19 05:33:47										
08	08	TZ	Kigoma	Kigoma	2018.06.19 05:33:47										
08	08	ZM	Copperbelt	Copperbelt	2018.06.19 05:33:47										
080	080	LV	Ropaži	Ropazi	2018.06.19 05:33:47										
080	080	SI	Murska Sobota	Murska Sobota	2018.06.19 05:33:47										
081	081	LV	Rucava	Rucava	2018.06.19 05:33:47										
081	081	SI	Muta	Muta	2018.06.19 05:33:47										
082	082	LV	Rugāji	Rugaji	2018.06.19 05:33:47										
082	082	SI	Naklo	Naklo	2018.06.19 05:33:47										
083	083	LV	Rundāle	Rundale	2018.06.19 05:33:47										
083	083	SI	Nazarje	Nazarje	2018.06.19 05:33:47										
084	084	LV	Rūjiena	Rujiena	2018.06.19 05:33:47										
084	084	SI	Nova Gorica	Nova Gorica	2018.06.19 05:33:47										
085	085	LV	Sala	Sala	2018.06.19 05:33:47										
085	085	SI	Novo mesto	Novo mesto	2018.06.19 05:33:47										
086	086	LV	Salacgrīva	Salacgriva	2018.06.19 05:33:47										
086	086	SI	Odranci	Odranci	2018.06.19 05:33:47										
087	087	LV	Salaspils	Salaspils	2018.06.19 05:33:47										
087	087	SI	Ormoz	Ormoz	2018.06.19 05:33:47										
088	088	LV	Saldus	Saldus	2018.06.19 05:33:47										
088	088	SI	Osilnica	Osilnica	2018.06.19 05:33:47										
089	089	LV	Saulkrasti	Saulkrasti	2018.06.19 05:33:47										
089	089	SI	Pesnica	Pesnica	2018.06.19 05:33:47										
09	09	AL	Dibër	Diber	2018.06.19 05:33:47										
09	09	AR	Salta	Salta	2018.06.19 05:33:47										
09	09	BD	Chandpur	Chandpur	2018.06.19 05:33:47										
09	09	BG	Kardzhali	Kardschali	2018.06.19 05:33:47										
09	09	CU	Camagüey	Camaguey	2018.06.19 05:33:47										
09	09	DM	Saint Patrick	Saint Patrick	2018.06.19 05:33:47										
09	09	DO	Espaillat	Espaillat	2018.06.19 05:33:47										
09	09	DZ	Blida	Blida	2018.06.19 05:33:47										
09	09	ES	Burgos	Burgos	2018.06.19 05:33:47										
09	09	FI	Kymenlaakso	Kymenlaakso	2018.06.19 05:33:47										
09	09	FR	Ariege	Ariege	2018.06.19 05:33:47										
09	09	HR	Licko-senjska	Licko-senjska 	2018.06.19 05:33:47										
09	09	JM	Hanover	Hanover	2018.06.19 05:33:47										
09	09	JP	Tochigi	Tochigi	2018.06.19 05:33:47										
09	09	KE	Isiolo	Isiolo	2018.06.19 05:33:47										
09	09	KN	St Paul Capisterre	St Paul Capisterre	2018.06.19 05:33:47										
09	09	KP	North Hamgyong	Nord-Hamgyong	2018.06.19 05:33:47										
09	09	LI	Triesen	Triesen	2018.06.19 05:33:47										
09	09	MA	Souss-Massa		2018.06.19 05:33:47										
09	09	ME	Kolašin	Kolasin	2018.06.19 05:33:47										
09	09	MR	Tagant	Tagant	2018.06.19 05:33:47										
09	09	MT	Floriana	Floriana	2018.06.19 05:33:47										
09	09	MY	Perlis	Perlis	2018.06.19 05:33:47										
09	09	NO	Aust-Agder	Aust-Agder	2018.06.19 05:33:47										
09	09	NR	Ewa	Ewa	2018.06.19 05:33:47										
09	09	PH	Zamboanga Peninsula	Zamboanga Peninsula	2018.06.19 05:33:47										
09	09	RS	Kolubarski district	Distrikt Kolubarsk	2018.06.19 05:33:47										
09	09	RU	Karach.-Cherkessk Re	Karatschai-Tscherk.	2018.06.19 05:33:47										
09	09	SA	Jizan	Jizan	2018.06.19 05:33:47										
09	09	SM	Serravalle	Serravalle	2018.06.19 05:33:47										
09	09	TR	Aydin	Aydin	2018.06.19 05:33:47										
09	09	TZ	Kilimanjaro	Kilimandscharo	2018.06.19 05:33:47										
09	09	UA	Lugans'ka	Lugansk	2018.06.19 05:33:47										
09	09	VN	Lạng Sơn	Lang Son	2018.06.19 05:33:47										
09	09	ZM	Lusaka	Lusaka	2018.06.19 05:33:47										
090	090	LV	Sēja	Seja	2018.06.19 05:33:47										
090	090	SI	Piran - Pirano	Piran - Pirano	2018.06.19 05:33:47										
091	091	LV	Sigulda	Sigulda	2018.06.19 05:33:47										
091	091	SI	Pivka	Pivka	2018.06.19 05:33:47										
092	092	LV	Skrīveri	Skriveri	2018.06.19 05:33:47										
092	092	SI	Podcetrtek	Podcetrtek	2018.06.19 05:33:47										
093	093	LV	Skrunda	Skrunda	2018.06.19 05:33:47										
093	093	SI	Podvelka	Podvelka	2018.06.19 05:33:47										
094	094	LV	Smiltene	Smiltene	2018.06.19 05:33:47										
094	094	SI	Postojna	Postojna	2018.06.19 05:33:47										
095	095	LV	Stopiņi	Stopini	2018.06.19 05:33:47										
095	095	SI	Preddvor	Preddvor	2018.06.19 05:33:47										
096	096	LV	Strenči	Strenci	2018.06.19 05:33:47										
096	096	SI	Ptuj	Ptuj	2018.06.19 05:33:47										
097	097	LV	Talsi	Talsi	2018.06.19 05:33:47										
097	097	SI	Puconci	Puconci	2018.06.19 05:33:47										
098	098	LV	Tērvete	Tervete	2018.06.19 05:33:47										
098	098	SI	Race-Fram	Race-Fram	2018.06.19 05:33:47										
099	099	LV	Tukums	Tukums	2018.06.19 05:33:47										
099	099	SI	Radece	Radece	2018.06.19 05:33:47										
1	1	AT	Burgenland	Burgenland	2018.06.19 05:33:47										
1	1	GA	Estuaire	Estuaire	2018.06.19 05:33:47										
1	1	IS	Capital Region	Hauptstadtregion	2018.06.19 05:33:47										
1	1	KH	Banteay Mean Chey	Banteay Meanchey	2018.06.19 05:33:47										
1	1	ML	Kayes	Kayes	2018.06.19 05:33:47										
1	1	MN	Ulaanbaatar	Ulaanbaatar	2018.06.19 05:33:47										
1	1	NE	Agadez	Agadez	2018.06.19 05:33:47										
1	1	PA	Bocas del Toro	Bocas del Toro	2018.06.19 05:33:47										
1	1	PY	Concepción	Concepcion	2018.06.19 05:33:47										
10	10	AL	Shkodër	Shkodra	2018.06.19 05:33:47										
10	10	AR	San Juan	San Juan	2018.06.19 05:33:47										
10	10	BD	Chittagong	Chittagong	2018.06.19 05:33:47										
10	10	BG	Kyustendil	Kjustendil	2018.06.19 05:33:47										
10	10	CU	Las Tunas	Las Tunas	2018.06.19 05:33:47										
10	10	CZ	Praha	Prag	2018.06.19 05:33:47										
10	10	DM	Saint Paul	Saint Paul	2018.06.19 05:33:47										
10	10	DO	Independencia	Independencia	2018.06.19 05:33:47										
10	10	DZ	Bouira	Bouira	2018.06.19 05:33:47										
10	10	ES	Caceres	Cáceres	2018.06.19 05:33:47										
10	10	FI	Lapland	Lappland	2018.06.19 05:33:47										
10	10	FR	Aube	Aube	2018.06.19 05:33:47										
10	10	GD	Carriacou	Carriacou	2018.06.19 05:33:47										
10	10	HR	Viroviticko-podravac	Viroviticko-podravac	2018.06.19 05:33:47										
10	10	IR	Khuzestan	Chuzestan	2018.06.19 05:33:47										
10	10	JM	Westmoreland	Westmoreland	2018.06.19 05:33:47										
10	10	JP	Gunma	Gunma	2018.06.19 05:33:47										
10	10	KE	Kajiado	Kajiado	2018.06.19 05:33:47										
10	10	KH	Kracheh	Kratie	2018.06.19 05:33:47										
10	10	KN	St Paul Charlestown	St Paul Charlestown	2018.06.19 05:33:47										
10	10	KP	Ryanggang	Ryanggang	2018.06.19 05:33:47										
10	10	LI	Triesenberg	Triesenberg	2018.06.19 05:33:47										
10	10	MA	Guelmim-Oued Noun		2018.06.19 05:33:47										
10	10	ME	Kotor	Kotor	2018.06.19 05:33:47										
10	10	ML	Taoudénit	Taoudénit	2018.06.19 05:33:47										
10	10	MR	Guidimaka	Guidimaka	2018.06.19 05:33:47										
10	10	MT	Fontana	Fontana	2018.06.19 05:33:47										
10	10	MY	Selangor	Selangor	2018.06.19 05:33:47										
10	10	NO	Vest-Agder	Vest-Agder	2018.06.19 05:33:47										
10	10	NR	Ijuw	Ijuw	2018.06.19 05:33:47										
10	10	PA	Panamá Oeste	Panama Oeste	2018.06.19 05:33:47										
10	10	PH	Northern Mindanao	Northern Mindanao	2018.06.19 05:33:47										
10	10	PL	Lodzkie	Lodz	2018.06.19 05:33:47										
10	10	PT	Minho-Lima	Minho-Lima	2018.06.19 05:33:47										
10	10	PY	Alto Paraná	Alto Parana	2018.06.19 05:33:47										
10	10	RS	Podunavski district	Distrikt Podunavski	2018.06.19 05:33:47										
10	10	RU	Karelian Republic	Republik Karelien	2018.06.19 05:33:47										
10	10	SA	Najran	Najran	2018.06.19 05:33:47										
10	10	TH	KrungThep Mahanakorn	KrungThep Mahanakorn	2018.06.19 05:33:47										
10	10	TR	Balikesir	Balikesir	2018.06.19 05:33:47										
10	10	TZ	Pemba South	Pemba-Süd	2018.06.19 05:33:47										
10	10	ZM	Muchinga	Muchinga	2018.06.19 05:33:47										
100	100	LV	Vaiņode	Vainode	2018.06.19 05:33:47										
100	100	SI	Radenci	Radenci	2018.06.19 05:33:47										
101	101	LV	Valka	Valka	2018.06.19 05:33:47										
101	101	SI	Radlje ob Dravi	Radlje ob Dravi	2018.06.19 05:33:47										
101	101	SK	Bratislava I	Bratislava I	2018.06.19 05:33:47										
102	102	LV	Varakļāni	Varaklani	2018.06.19 05:33:47										
102	102	SI	Radovljica	Radovljica	2018.06.19 05:33:47										
102	102	SK	Bratislava II	Bratislava II	2018.06.19 05:33:47										
103	103	LV	Vārkava	Varkava (Vecvarkava)	2018.06.19 05:33:47										
103	103	SI	Ravne na Koroskem	Ravne Na Koroskem	2018.06.19 05:33:47										
103	103	SK	Bratislava III	Bratislava III	2018.06.19 05:33:47										
104	104	LV	Vecpiebalga	Vecpiebalga	2018.06.19 05:33:47										
104	104	SI	Ribnica	Ribnica	2018.06.19 05:33:47										
104	104	SK	Bratislava IV	Bratislava IV	2018.06.19 05:33:47										
105	105	LV	Vecumnieki	Vecumnieki	2018.06.19 05:33:47										
105	105	SI	Rogasovci	Rogasovci	2018.06.19 05:33:47										
105	105	SK	Bratislava V	Bratislava V	2018.06.19 05:33:47										
106	106	LV	Ventspils	Ventspils	2018.06.19 05:33:47										
106	106	SI	Rogaska Slatina	Rogaska Slatina	2018.06.19 05:33:47										
106	106	SK	Malacky	Malacky	2018.06.19 05:33:47										
107	107	LV	Viesīte	Viesite	2018.06.19 05:33:47										
107	107	SI	Rogatec	Rogatec	2018.06.19 05:33:47										
107	107	SK	Pezinok	Pezinok	2018.06.19 05:33:47										
108	108	LV	Viļaka	Vilaka	2018.06.19 05:33:47										
108	108	SI	Ruse	Ruse	2018.06.19 05:33:47										
108	108	SK	Senec	Senec	2018.06.19 05:33:47										
109	109	LV	Viļāni	Vilani	2018.06.19 05:33:47										
109	109	SI	Semic	Semic	2018.06.19 05:33:47										
11	11	AL	Tiranë	Tirana	2018.06.19 05:33:47										
11	11	AR	San Luis	San Luis	2018.06.19 05:33:47										
11	11	BD	Cox's Bazar	Cox's Bazar	2018.06.19 05:33:47										
11	11	BG	Lovech	Lovech	2018.06.19 05:33:47										
11	11	BT	Paro	Paro	2018.06.19 05:33:47										
11	11	CG	Bouenza	Bouenza	2018.06.19 05:33:47										
11	11	CO	BOGOTA	BOGOTA	2018.06.19 05:33:47										
11	11	CU	Holguín	Holguin	2018.06.19 05:33:47										
11	11	DM	Saint Peter	Saint Peter	2018.06.19 05:33:47										
11	11	DO	La Altagracia	La Altagracia	2018.06.19 05:33:47										
11	11	DZ	Tamanrasset	Tamanrasset	2018.06.19 05:33:47										
11	11	ES	Cadiz	Cadiz	2018.06.19 05:33:47										
11	11	FI	Pirkanmaa	Pirkanmaa	2018.06.19 05:33:47										
11	11	FR	Aude	Aude	2018.06.19 05:33:47										
11	11	HR	Pozesko-slavonska	Pozesko-slavonska 	2018.06.19 05:33:47										
11	11	IR	Zanjan	Zandschan	2018.06.19 05:33:47										
11	11	JM	Saint Elizabeth	Saint Elizabeth	2018.06.19 05:33:47										
11	11	JP	Saitama	Saitama	2018.06.19 05:33:47										
11	11	KE	Kakamega	Kakamega	2018.06.19 05:33:47										
11	11	KH	Mondol Kiri	Mondulkiri	2018.06.19 05:33:47										
11	11	KN	St Peter Basseterre	St Peter Basseterre	2018.06.19 05:33:47										
11	11	KR	Seoul	Seoul	2018.06.19 05:33:47										
11	11	LI	Vaduz	Vaduz	2018.06.19 05:33:47										
11	11	LK	Colombo	Colombo	2018.06.19 05:33:47										
11	11	MA	LaâyouneSakiaElHamra		2018.06.19 05:33:47										
11	11	ME	Mojkovac	Mojkovac	2018.06.19 05:33:47										
11	11	MM	Kachin	Kachin	2018.06.19 05:33:47										
11	11	MR	Tiris Zemmour	Tiris Zemmour	2018.06.19 05:33:47										
11	11	MT	Gudja	Gudja	2018.06.19 05:33:47										
11	11	MY	Terengganu	Terengganu	2018.06.19 05:33:47										
11	11	NO	Rogaland	Rogaland	2018.06.19 05:33:47										
11	11	NR	Meneng	Meneng	2018.06.19 05:33:47										
11	11	PH	Davao	Davao	2018.06.19 05:33:47										
11	11	PT	Cavado	Cávado	2018.06.19 05:33:47										
11	11	PY	Central	Central	2018.06.19 05:33:47										
11	11	RS	Braničevski district	Distrikt Branicevski	2018.06.19 05:33:47										
11	11	RU	Komi Republic	Republik Komi	2018.06.19 05:33:47										
11	11	SA	Bahah	Bahah	2018.06.19 05:33:47										
11	11	TH	Samut Prakan	Samut Prakan	2018.06.19 05:33:47										
11	11	TN	Tunis	Tunis	2018.06.19 05:33:47										
11	11	TR	Bilecik	Bilecik	2018.06.19 05:33:47										
11	11	TZ	Zanzibar Central/S.	Sansibar-Zentral/S.	2018.06.19 05:33:47										
110	110	LV	Zilupe	Zilupe	2018.06.19 05:33:47										
110	110	SI	Sevnica	Sevnica	2018.06.19 05:33:47										
111	111	SI	Sezana	Sezana	2018.06.19 05:33:47										
112	112	SI	Slovenj Gradec	Slovenj Gradec	2018.06.19 05:33:47										
113	113	SI	Slovenska Bistrica	Slovenska Bistrica	2018.06.19 05:33:47										
114	114	SI	Slovenske Konjice	Slovenske Konjice	2018.06.19 05:33:47										
115	115	SI	Starse	Starse	2018.06.19 05:33:47										
116	116	SI	Sveti Jurij	Sveti Jurij	2018.06.19 05:33:47										
117	117	SI	Sencur	Sencur	2018.06.19 05:33:47										
118	118	SI	Sentilj	Sentilj	2018.06.19 05:33:47										
119	119	SI	Sentjernej	Sentjernej	2018.06.19 05:33:47										
12	12	AL	Vlorë	Vlora	2018.06.19 05:33:47										
12	12	AR	Santa Fe	Santa Fe	2018.06.19 05:33:47										
12	12	BD	Chuadanga	Chuadanga	2018.06.19 05:33:47										
12	12	BG	Montana	Montana	2018.06.19 05:33:47										
12	12	BT	Chhukha	Chukha	2018.06.19 05:33:47										
12	12	CG	Pool	Pool	2018.06.19 05:33:47										
12	12	CU	Granma	Granma	2018.06.19 05:33:47										
12	12	DO	La Romana	La Romana	2018.06.19 05:33:47										
12	12	DZ	Tebessa	Tebessa	2018.06.19 05:33:47										
12	12	ES	Castellon	Castellón	2018.06.19 05:33:47										
12	12	FI	Ostrobothnia	Österbotten	2018.06.19 05:33:47										
12	12	FR	Aveyron	Aveyron	2018.06.19 05:33:47										
12	12	HR	Brodsko-posavska	Brod-Posavina	2018.06.19 05:33:47										
12	12	IR	Semnan	Semnan	2018.06.19 05:33:47										
12	12	JM	Manchester	Manchester	2018.06.19 05:33:47										
12	12	JP	Chiba	Chiba	2018.06.19 05:33:47										
12	12	KE	Kericho	Kericho	2018.06.19 05:33:47										
12	12	KH	Phnom Penh	Phnom Penh	2018.06.19 05:33:47										
12	12	KN	St Thomas Lowland	St Thomas Lowland	2018.06.19 05:33:47										
12	12	LK	Gampaha	Gampaha	2018.06.19 05:33:47										
12	12	MA	Dakhla-Oued Ed-Dahab		2018.06.19 05:33:47										
12	12	ME	Nikšić	Niksic	2018.06.19 05:33:47										
12	12	MM	Kayah	Kayah	2018.06.19 05:33:47										
12	12	MR	Inchiri	Inchiri	2018.06.19 05:33:47										
12	12	MT	Gżira	Gzira	2018.06.19 05:33:47										
12	12	MY	Sabah	Sabah	2018.06.19 05:33:47										
12	12	NO	Hordaland	Hordaland	2018.06.19 05:33:47										
12	12	NR	Nibok	Nibok	2018.06.19 05:33:47										
12	12	PH	Soccsksargen	Soccsksargen	2018.06.19 05:33:47										
12	12	PL	Malopolskie	Kleinpolen	2018.06.19 05:33:47										
12	12	PT	Ave	Ave	2018.06.19 05:33:47										
12	12	PY	Ñeembucú	Neembucu	2018.06.19 05:33:47										
12	12	RS	Šumadijski district	Distrikt Sumadija	2018.06.19 05:33:47										
12	12	RU	Marijskaya Republic	Republik Mari El	2018.06.19 05:33:47										
12	12	SA	Jawf	Jawf	2018.06.19 05:33:47										
12	12	TH	Nonthaburi	Nonthaburi	2018.06.19 05:33:47										
12	12	TN	L'Ariana	L'Ariana	2018.06.19 05:33:47										
12	12	TR	Bingöl	Bingöl	2018.06.19 05:33:47										
12	12	TZ	Lindi	Lindi	2018.06.19 05:33:47										
12	12	UA	Dnipropetrovs'ka	Dnipropetrowsk	2018.06.19 05:33:47										
120	120	SI	Sentjur pri Celju	Sentjur Pri Celju	2018.06.19 05:33:47										
121	121	SI	Skocjan	Skocjan	2018.06.19 05:33:47										
122	122	SI	Skofja Loka	Skofja Loka	2018.06.19 05:33:47										
